"customer","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_total","segment"
"14379.0",44,"4","1268.91",4,3,4,11,"Loyal Customers"
"16188.0",44,"5","1087.66",4,4,3,11,"Loyal Customers"
"12456.0",44,"3","2581.04",4,3,4,11,"Loyal Customers"
"17175.0",44,"4","1443.69",4,3,4,11,"Loyal Customers"
"17878.0",43,"3","1412.33",4,3,4,11,"Loyal Customers"
"16102.0",42,"3","1842.14",4,3,4,11,"Loyal Customers"
"14412.0",42,"3","1426.19",4,3,4,11,"Loyal Customers"
"13524.0",40,"5","680.18",4,4,3,11,"Loyal Customers"
"13278.0",40,"4","1425.35",4,3,4,11,"Loyal Customers"
"17373.0",40,"7","1167.50",4,4,3,11,"Loyal Customers"
"14077.0",40,"6","615.08",4,4,3,11,"Loyal Customers"
"15669.0",40,"4","684.34",4,4,3,11,"Loyal Customers"
"15478.0",40,"3","1982.48",4,3,4,11,"Loyal Customers"
"15376.0",40,"3","1233.36",4,3,4,11,"Loyal Customers"
"13186.0",39,"3","1575.89",4,3,4,11,"Loyal Customers"
"13544.0",39,"6","829.00",4,4,3,11,"Loyal Customers"
"16018.0",39,"4","698.13",4,4,3,11,"Loyal Customers"
"13292.0",38,"5","994.51",4,4,3,11,"Loyal Customers"
"15847.0",38,"5","822.57",4,4,3,11,"Loyal Customers"
"14383.0",38,"3","1247.69",4,3,4,11,"Loyal Customers"
"16014.0",37,"5","1130.27",4,4,3,11,"Loyal Customers"
"16367.0",37,"3","1362.40",4,3,4,11,"Loyal Customers"
"14856.0",36,"3","1311.38",4,3,4,11,"Loyal Customers"
"12808.0",36,"5","850.10",4,4,3,11,"Loyal Customers"
"13636.0",36,"5","949.12",4,4,3,11,"Loyal Customers"
"12397.0",35,"2","2214.90",4,3,4,11,"Loyal Customers"
"13365.0",33,"2","2225.37",4,3,4,11,"Loyal Customers"
"15427.0",33,"3","1483.14",4,3,4,11,"Loyal Customers"
"16362.0",32,"6","946.94",4,4,3,11,"Loyal Customers"
"14387.0",32,"3","1770.56",4,3,4,11,"Loyal Customers"
"14080.0",32,"5","1115.68",4,4,3,11,"Loyal Customers"
"12990.0",31,"7","955.50",4,4,3,11,"Loyal Customers"
"15573.0",31,"5","1199.23",4,4,3,11,"Loyal Customers"
"14921.0",30,"2","1316.07",4,3,4,11,"Loyal Customers"
"14284.0",30,"3","1299.65",4,3,4,11,"Loyal Customers"
"14240.0",30,"3","1247.49",4,3,4,11,"Loyal Customers"
"14214.0",30,"5","1004.38",4,4,3,11,"Loyal Customers"
"12844.0",29,"4","648.60",4,4,3,11,"Loyal Customers"
"17932.0",29,"3","1331.57",4,3,4,11,"Loyal Customers"
"15184.0",29,"4","689.95",4,4,3,11,"Loyal Customers"
"17977.0",29,"2","1565.63",4,3,4,11,"Loyal Customers"
"13396.0",29,"2","1360.99",4,3,4,11,"Loyal Customers"
"14712.0",29,"4","1328.07",4,3,4,11,"Loyal Customers"
"17015.0",28,"3","1842.56",4,3,4,11,"Loyal Customers"
"16671.0",28,"3","1692.27",4,3,4,11,"Loyal Customers"
"12691.0",28,"6","1044.40",4,4,3,11,"Loyal Customers"
"15599.0",26,"3","1250.06",4,3,4,11,"Loyal Customers"
"14382.0",26,"2","1246.80",4,3,4,11,"Loyal Customers"
"16898.0",26,"5","1016.37",4,4,3,11,"Loyal Customers"
"15411.0",26,"4","1358.88",4,3,4,11,"Loyal Customers"
"13549.0",25,"8","1005.80",4,4,3,11,"Loyal Customers"
"12374.0",25,"3","2669.22",4,3,4,11,"Loyal Customers"
"17081.0",25,"6","964.39",4,4,3,11,"Loyal Customers"
"12883.0",24,"4","703.47",4,4,3,11,"Loyal Customers"
"14725.0",24,"4","1309.36",4,3,4,11,"Loyal Customers"
"13846.0",24,"4","1307.79",4,3,4,11,"Loyal Customers"
"18181.0",24,"5","1205.94",4,4,3,11,"Loyal Customers"
"16669.0",23,"2","1370.47",4,3,4,11,"Loyal Customers"
"16469.0",23,"5","828.91",4,4,3,11,"Loyal Customers"
"14948.0",23,"6","1101.97",4,4,3,11,"Loyal Customers"
"18167.0",23,"3","1384.86",4,3,4,11,"Loyal Customers"
"13500.0",23,"4","1466.30",4,3,4,11,"Loyal Customers"
"16245.0",23,"3","1413.66",4,3,4,11,"Loyal Customers"
"13575.0",23,"5","732.07",4,4,3,11,"Loyal Customers"
"16298.0",22,"7","1085.70",4,4,3,11,"Loyal Customers"
"17080.0",22,"7","957.53",4,4,3,11,"Loyal Customers"
"12847.0",22,"2","1636.90",4,3,4,11,"Loyal Customers"
"15287.0",22,"5","856.03",4,4,3,11,"Loyal Customers"
"17397.0",22,"3","1233.18",4,3,4,11,"Loyal Customers"
"14508.0",22,"5","874.94",4,4,3,11,"Loyal Customers"
"14342.0",21,"6","918.44",4,4,3,11,"Loyal Customers"
"17760.0",21,"6","918.93",4,4,3,11,"Loyal Customers"
"16463.0",21,"4","1422.40",4,3,4,11,"Loyal Customers"
"17163.0",21,"4","699.78",4,4,3,11,"Loyal Customers"
"16762.0",19,"3","1501.38",4,3,4,11,"Loyal Customers"
"16212.0",19,"4","1293.71",4,3,4,11,"Loyal Customers"
"14157.0",19,"5","1002.78",4,4,3,11,"Loyal Customers"
"16784.0",19,"5","896.53",4,4,3,11,"Loyal Customers"
"17555.0",19,"5","1057.74",4,4,3,11,"Loyal Customers"
"13427.0",19,"6","1006.53",4,4,3,11,"Loyal Customers"
"16399.0",19,"3","640.02",5,3,3,11,"Loyal Customers"
"13200.0",19,"4","870.09",5,3,3,11,"Loyal Customers"
"16411.0",19,"4","910.19",5,3,3,11,"Loyal Customers"
"17664.0",18,"4","1166.23",5,3,3,11,"Loyal Customers"
"17100.0",18,"2","971.74",5,3,3,11,"Loyal Customers"
"15645.0",18,"3","1054.75",5,3,3,11,"Loyal Customers"
"12462.0",18,"2","937.59",5,3,3,11,"Loyal Customers"
"15977.0",17,"2","1054.73",5,3,3,11,"Loyal Customers"
"13247.0",17,"4","501.12",5,4,2,11,"Needs Attention"
"17500.0",17,"3","1138.00",5,3,3,11,"Loyal Customers"
"13569.0",17,"4","892.28",5,3,3,11,"Loyal Customers"
"13940.0",17,"4","839.14",5,3,3,11,"Loyal Customers"
"13681.0",17,"4","827.83",5,3,3,11,"Loyal Customers"
"16164.0",17,"3","822.48",5,3,3,11,"Loyal Customers"
"12936.0",17,"4","1063.90",5,3,3,11,"Loyal Customers"
"12920.0",17,"4","488.09",5,4,2,11,"Needs Attention"
"16020.0",16,"3","851.01",5,3,3,11,"Loyal Customers"
"16185.0",16,"3","644.72",5,3,3,11,"Loyal Customers"
"18084.0",16,"3","812.93",5,3,3,11,"Loyal Customers"
"16653.0",16,"2","1212.66",5,3,3,11,"Loyal Customers"
"15743.0",16,"4","784.46",5,3,3,11,"Loyal Customers"
"13350.0",16,"2","979.12",5,3,3,11,"Loyal Customers"
"16343.0",16,"3","687.07",5,3,3,11,"Loyal Customers"
"14675.0",16,"2","1066.90",5,3,3,11,"Loyal Customers"
"16900.0",16,"3","882.16",5,3,3,11,"Loyal Customers"
"16596.0",15,"4","579.63",5,4,2,11,"Needs Attention"
"13207.0",15,"4","535.86",5,4,2,11,"Needs Attention"
"15428.0",15,"4","762.75",5,3,3,11,"Loyal Customers"
"16885.0",15,"4","709.49",5,3,3,11,"Loyal Customers"
"16824.0",15,"3","686.24",5,3,3,11,"Loyal Customers"
"13277.0",15,"7","523.30",5,4,2,11,"Needs Attention"
"16157.0",15,"3","656.69",5,3,3,11,"Loyal Customers"
"18130.0",15,"3","1059.39",5,3,3,11,"Loyal Customers"
"17557.0",14,"4","575.46",5,4,2,11,"Needs Attention"
"15872.0",14,"4","795.68",5,3,3,11,"Loyal Customers"
"15436.0",12,"3","1122.53",5,3,3,11,"Loyal Customers"
"18112.0",12,"4","775.96",5,3,3,11,"Loyal Customers"
"18156.0",12,"2","941.17",5,3,3,11,"Loyal Customers"
"13030.0",11,"2","1227.22",5,3,3,11,"Loyal Customers"
"13389.0",11,"3","797.96",5,3,3,11,"Loyal Customers"
"17237.0",11,"4","1002.08",5,3,3,11,"Loyal Customers"
"14470.0",11,"3","712.04",5,3,3,11,"Loyal Customers"
"13950.0",11,"4","745.06",5,3,3,11,"Loyal Customers"
"14173.0",10,"6","586.00",5,4,2,11,"Needs Attention"
"15206.0",10,"4","420.30",5,4,2,11,"Needs Attention"
"12654.0",10,"5","529.98",5,4,2,11,"Needs Attention"
"13928.0",10,"4","464.57",5,4,2,11,"Needs Attention"
"13429.0",10,"4","1006.80",5,3,3,11,"Loyal Customers"
"13467.0",10,"2","1083.71",5,3,3,11,"Loyal Customers"
"13147.0",10,"4","712.80",5,3,3,11,"Loyal Customers"
"15297.0",10,"3","641.94",5,3,3,11,"Loyal Customers"
"18058.0",9,"3","774.06",5,3,3,11,"Loyal Customers"
"15654.0",9,"2","922.53",5,3,3,11,"Loyal Customers"
"15414.0",9,"3","774.90",5,3,3,11,"Loyal Customers"
"12630.0",9,"2","1030.88",5,3,3,11,"Loyal Customers"
"13255.0",9,"3","904.46",5,3,3,11,"Loyal Customers"
"12787.0",9,"4","799.18",5,3,3,11,"Loyal Customers"
"16361.0",9,"4","896.66",5,3,3,11,"Loyal Customers"
"16657.0",9,"4","933.62",5,3,3,11,"Loyal Customers"
"15951.0",8,"3","1013.17",5,3,3,11,"Loyal Customers"
"16376.0",8,"2","987.01",5,3,3,11,"Loyal Customers"
"15500.0",8,"4","1131.56",5,3,3,11,"Loyal Customers"
"12572.0",8,"2","912.42",5,3,3,11,"Loyal Customers"
"17566.0",8,"2","901.21",5,3,3,11,"Loyal Customers"
"12364.0",7,"4","1208.10",5,3,3,11,"Loyal Customers"
"14126.0",7,"4","1172.46",5,3,3,11,"Loyal Customers"
"13780.0",7,"3","735.82",5,3,3,11,"Loyal Customers"
"16759.0",7,"3","789.79",5,3,3,11,"Loyal Customers"
"17495.0",7,"3","806.72",5,3,3,11,"Loyal Customers"
"14788.0",7,"3","1156.32",5,3,3,11,"Loyal Customers"
"14720.0",5,"3","663.81",5,3,3,11,"Loyal Customers"
"12673.0",5,"3","1140.02",5,3,3,11,"Loyal Customers"
"16535.0",5,"2","981.59",5,3,3,11,"Loyal Customers"
"13558.0",5,"4","605.06",5,4,2,11,"Needs Attention"
"15145.0",4,"4","1194.73",5,3,3,11,"Loyal Customers"
"12925.0",4,"3","729.33",5,3,3,11,"Loyal Customers"
"14931.0",4,"4","964.68",5,3,3,11,"Loyal Customers"
"14629.0",4,"2","959.01",5,3,3,11,"Loyal Customers"
"16513.0",4,"4","874.59",5,3,3,11,"Loyal Customers"
"15053.0",4,"3","697.79",5,3,3,11,"Loyal Customers"
"13079.0",4,"6","419.18",5,4,2,11,"Needs Attention"
"17579.0",4,"4","753.28",5,3,3,11,"Loyal Customers"
"12628.0",4,"3","732.46",5,3,3,11,"Loyal Customers"
"12994.0",4,"3","974.42",5,3,3,11,"Loyal Customers"
"16642.0",4,"3","1077.45",5,3,3,11,"Loyal Customers"
"14219.0",4,"3","633.83",5,3,3,11,"Loyal Customers"
"15097.0",4,"3","908.35",5,3,3,11,"Loyal Customers"
"12716.0",3,"2","963.49",5,3,3,11,"Loyal Customers"
"15907.0",3,"3","966.60",5,3,3,11,"Loyal Customers"
"14140.0",3,"2","935.05",5,3,3,11,"Loyal Customers"
"16015.0",3,"3","705.10",5,3,3,11,"Loyal Customers"
"15992.0",3,"3","896.60",5,3,3,11,"Loyal Customers"
"16495.0",3,"3","684.41",5,3,3,11,"Loyal Customers"
"16368.0",2,"3","640.21",5,3,3,11,"Loyal Customers"
"14087.0",2,"3","846.22",5,3,3,11,"Loyal Customers"
"15568.0",2,"3","758.29",5,3,3,11,"Loyal Customers"
"14141.0",2,"4","915.13",5,3,3,11,"Loyal Customers"
"14204.0",2,"4","1062.96",5,3,3,11,"Loyal Customers"
"14910.0",2,"4","434.35",5,4,2,11,"Needs Attention"
"17266.0",2,"5","517.73",5,4,2,11,"Needs Attention"
"15195.0",2,"1","3861.00",5,1,5,11,"New Customers"
"15399.0",1,"3","815.77",5,3,3,11,"Loyal Customers"
"13521.0",1,"3","1092.39",5,3,3,11,"Loyal Customers"
"13314.0",1,"3","775.94",5,3,3,11,"Loyal Customers"
"17436.0",1,"5","534.06",5,4,2,11,"Needs Attention"
"13318.0",1,"3","640.76",5,3,3,11,"Loyal Customers"
"14569.0",1,"4","598.98",5,4,2,11,"Needs Attention"
"17144.0",1,"2","984.57",5,3,3,11,"Loyal Customers"
"14138.0",1,"2","982.38",5,3,3,11,"Loyal Customers"
"17405.0",1,"3","1031.41",5,3,3,11,"Loyal Customers"
"15156.0",1,"3","961.49",5,3,3,11,"Loyal Customers"
"12526.0",0,"3","1172.66",5,3,3,11,"Loyal Customers"
"12680.0",0,"4","790.81",5,3,3,11,"Loyal Customers"
"12507.0",134,"4","1508.06",3,3,4,10,"Loyal Customers"
"16872.0",77,"6","1213.13",3,4,3,10,"Loyal Customers"
"16601.0",40,"3","683.08",4,3,3,10,"Loyal Customers"
"17032.0",603,"6","2974.60",1,4,5,10,"At Risk"
"13083.0",4,"3","395.43",5,3,2,10,"Needs Attention"
"12425.0",78,"2","1741.41",3,3,4,10,"Loyal Customers"
"17732.0",372,"8","2470.39",2,4,4,10,"At Risk"
"16038.0",7,"3","471.78",5,3,2,10,"Needs Attention"
"17926.0",133,"5","1035.49",3,4,3,10,"Loyal Customers"
"16510.0",372,"6","2079.75",2,4,4,10,"At Risk"
"14130.0",319,"4","1882.67",2,4,4,10,"At Risk"
"14865.0",7,"4","129.72",5,4,1,10,"Needs Attention"
"15149.0",133,"4","1524.61",3,3,4,10,"Loyal Customers"
"13649.0",256,"6","1678.88",2,4,4,10,"At Risk"
"14885.0",131,"3","1598.12",3,3,4,10,"Loyal Customers"
"16692.0",256,"4","1764.70",2,4,4,10,"At Risk"
"16009.0",22,"4","992.71",4,3,3,10,"Loyal Customers"
"14988.0",211,"7","2066.60",2,4,4,10,"At Risk"
"17418.0",42,"3","670.06",4,3,3,10,"Loyal Customers"
"16926.0",371,"5","1421.35",2,4,4,10,"At Risk"
"13430.0",18,"2","679.45",5,2,3,10,"New Customers"
"13959.0",79,"6","1076.18",3,4,3,10,"Loyal Customers"
"18239.0",218,"6","2150.36",2,4,4,10,"At Risk"
"17615.0",130,"6","733.20",3,4,3,10,"Loyal Customers"
"18071.0",257,"6","1428.63",2,4,4,10,"At Risk"
"17941.0",130,"4","1433.28",3,3,4,10,"Loyal Customers"
"15026.0",80,"5","1056.81",3,4,3,10,"Loyal Customers"
"15341.0",80,"2","2402.72",3,3,4,10,"Loyal Customers"
"12527.0",81,"5","717.51",3,4,3,10,"Loyal Customers"
"18017.0",81,"4","688.00",3,4,3,10,"Loyal Customers"
"12754.0",235,"3","3010.74",2,3,5,10,"At Risk"
"12379.0",81,"4","1470.22",3,3,4,10,"Loyal Customers"
"12752.0",81,"1","4366.78",3,2,5,10,"Needs Attention"
"14594.0",7,"2","634.83",5,2,3,10,"New Customers"
"14256.0",260,"5","2473.99",2,4,4,10,"At Risk"
"16648.0",42,"3","672.80",4,3,3,10,"Loyal Customers"
"14870.0",261,"6","1838.95",2,4,4,10,"At Risk"
"13239.0",261,"5","1594.69",2,4,4,10,"At Risk"
"16527.0",81,"2","1272.44",3,3,4,10,"Loyal Customers"
"14496.0",311,"7","2668.23",2,4,4,10,"At Risk"
"16370.0",82,"4","1320.56",3,3,4,10,"Loyal Customers"
"14850.0",311,"7","1794.01",2,4,4,10,"At Risk"
"16149.0",4,"3","422.22",5,3,2,10,"Needs Attention"
"14399.0",394,"8","2113.16",2,4,4,10,"At Risk"
"17152.0",194,"4","2016.50",2,4,4,10,"At Risk"
"16889.0",194,"6","2530.90",2,4,4,10,"At Risk"
"15107.0",311,"9","940.35",2,5,3,10,"At Risk"
"13402.0",127,"4","1535.13",3,3,4,10,"Loyal Customers"
"15322.0",85,"2","1390.86",3,3,4,10,"Loyal Customers"
"14894.0",85,"3","1492.81",3,3,4,10,"Loyal Customers"
"15466.0",85,"4","1571.01",3,3,4,10,"Loyal Customers"
"14821.0",366,"7","1286.45",2,4,4,10,"At Risk"
"17033.0",86,"4","1332.79",3,3,4,10,"Loyal Customers"
"13202.0",394,"7","1580.30",2,4,4,10,"At Risk"
"15221.0",366,"4","2465.45",2,4,4,10,"At Risk"
"13135.0",196,"2","3371.45",2,3,5,10,"At Risk"
"17330.0",22,"4","423.80",4,4,2,10,"Needs Attention"
"13375.0",88,"2","1792.23",3,3,4,10,"Loyal Customers"
"13791.0",127,"2","1516.00",3,3,4,10,"Loyal Customers"
"15100.0",333,"7","2894.70",2,4,4,10,"At Risk"
"15016.0",172,"5","630.30",3,4,3,10,"Loyal Customers"
"16619.0",263,"4","1938.33",2,4,4,10,"At Risk"
"17919.0",88,"2","1840.32",3,3,4,10,"Loyal Customers"
"15326.0",333,"5","1700.52",2,4,4,10,"At Risk"
"13596.0",5,"2","697.04",5,2,3,10,"New Customers"
"16065.0",365,"8","2382.62",2,4,4,10,"At Risk"
"15636.0",89,"4","1444.58",3,3,4,10,"Loyal Customers"
"14212.0",89,"2","2190.14",3,3,4,10,"Loyal Customers"
"17254.0",4,"3","470.73",5,3,2,10,"Needs Attention"
"17561.0",19,"4","722.34",4,3,3,10,"Loyal Customers"
"16384.0",89,"4","1358.95",3,3,4,10,"Loyal Customers"
"16723.0",91,"4","1301.63",3,3,4,10,"Loyal Customers"
"13925.0",92,"4","678.25",3,4,3,10,"Loyal Customers"
"15124.0",22,"4","450.82",4,4,2,10,"Needs Attention"
"13814.0",92,"3","2257.32",3,3,4,10,"Loyal Customers"
"16637.0",32,"4","1154.47",4,3,3,10,"Loyal Customers"
"15751.0",460,"11","1380.44",1,5,4,10,"At Risk"
"13902.0",632,"5","34023.26",1,4,5,10,"At Risk"
"17849.0",218,"8","1063.76",2,5,3,10,"At Risk"
"13217.0",122,"4","666.48",3,4,3,10,"Loyal Customers"
"13416.0",43,"3","940.80",4,3,3,10,"Loyal Customers"
"15071.0",93,"4","1455.56",3,3,4,10,"Loyal Customers"
"17011.0",30,"3","671.70",4,3,3,10,"Loyal Customers"
"16924.0",21,"3","846.75",4,3,3,10,"Loyal Customers"
"16851.0",4,"3","342.45",5,3,2,10,"Needs Attention"
"14431.0",302,"4","2614.20",2,4,4,10,"At Risk"
"16801.0",163,"4","1619.73",3,3,4,10,"Loyal Customers"
"15661.0",317,"8","1215.95",2,5,3,10,"At Risk"
"13819.0",301,"6","2642.35",2,4,4,10,"At Risk"
"15076.0",172,"3","1447.74",3,3,4,10,"Loyal Customers"
"18196.0",95,"4","1462.39",3,3,4,10,"Loyal Customers"
"15274.0",4,"2","716.57",5,2,3,10,"New Customers"
"15649.0",336,"4","2170.35",2,4,4,10,"At Risk"
"16680.0",43,"3","821.45",4,3,3,10,"Loyal Customers"
"16499.0",360,"8","2578.34",2,4,4,10,"At Risk"
"16812.0",360,"4","2392.00",2,4,4,10,"At Risk"
"12739.0",99,"2","2421.23",3,3,4,10,"Loyal Customers"
"15381.0",213,"5","1890.57",2,4,4,10,"At Risk"
"16756.0",214,"7","1312.37",2,4,4,10,"At Risk"
"16842.0",100,"3","1264.19",3,3,4,10,"Loyal Customers"
"14513.0",100,"6","788.01",3,4,3,10,"Loyal Customers"
"17298.0",101,"5","941.66",3,4,3,10,"Loyal Customers"
"13753.0",287,"4","2094.57",2,4,4,10,"At Risk"
"15789.0",358,"6","1962.01",2,4,4,10,"At Risk"
"12967.0",358,"3","4306.92",2,3,5,10,"At Risk"
"16037.0",269,"5","1509.34",2,4,4,10,"At Risk"
"15535.0",173,"6","1087.82",3,4,3,10,"Loyal Customers"
"16357.0",33,"4","868.37",4,3,3,10,"Loyal Customers"
"13447.0",23,"3","1129.14",4,3,3,10,"Loyal Customers"
"13874.0",358,"7","2049.15",2,4,4,10,"At Risk"
"15074.0",105,"3","1566.33",3,3,4,10,"Loyal Customers"
"14267.0",162,"3","1516.24",3,3,4,10,"Loyal Customers"
"17308.0",393,"2","4511.76",2,3,5,10,"At Risk"
"17165.0",284,"6","1794.32",2,4,4,10,"At Risk"
"12991.0",23,"3","764.82",4,3,3,10,"Loyal Customers"
"17189.0",106,"5","957.63",3,4,3,10,"Loyal Customers"
"14687.0",106,"3","1402.06",3,3,4,10,"Loyal Customers"
"14055.0",106,"3","1520.96",3,3,4,10,"Loyal Customers"
"13497.0",282,"6","1320.33",2,4,4,10,"At Risk"
"14114.0",273,"7","1364.09",2,4,4,10,"At Risk"
"17869.0",107,"7","1036.16",3,4,3,10,"Loyal Customers"
"16340.0",107,"3","1526.06",3,3,4,10,"Loyal Customers"
"14875.0",107,"3","2862.40",3,3,4,10,"Loyal Customers"
"18095.0",312,"5","2303.09",2,4,4,10,"At Risk"
"16625.0",274,"5","1654.03",2,4,4,10,"At Risk"
"17714.0",320,"5","1410.18",2,4,4,10,"At Risk"
"13762.0",218,"5","2472.48",2,4,4,10,"At Risk"
"14973.0",107,"3","1314.45",3,3,4,10,"Loyal Customers"
"13046.0",30,"3","949.25",4,3,3,10,"Loyal Customers"
"17343.0",355,"6","1259.94",2,4,4,10,"At Risk"
"14690.0",44,"4","794.33",4,3,3,10,"Loyal Customers"
"13382.0",280,"5","1387.58",2,4,4,10,"At Risk"
"15745.0",19,"4","1094.59",4,3,3,10,"Loyal Customers"
"17045.0",113,"5","827.68",3,4,3,10,"Loyal Customers"
"15279.0",354,"5","1580.54",2,4,4,10,"At Risk"
"15988.0",19,"3","767.59",4,3,3,10,"Loyal Customers"
"13140.0",108,"5","1215.68",3,4,3,10,"Loyal Customers"
"15882.0",198,"8","1491.42",2,4,4,10,"At Risk"
"16952.0",109,"5","798.78",3,4,3,10,"Loyal Customers"
"14265.0",109,"4","1373.35",3,3,4,10,"Loyal Customers"
"12688.0",113,"1","4873.81",3,2,5,10,"Needs Attention"
"13242.0",112,"7","699.40",3,4,3,10,"Loyal Customers"
"14013.0",110,"5","1084.57",3,4,3,10,"Loyal Customers"
"12640.0",23,"3","994.58",4,3,3,10,"Loyal Customers"
"14246.0",110,"3","1474.06",3,3,4,10,"Loyal Customers"
"15944.0",276,"4","2164.24",2,4,4,10,"At Risk"
"13822.0",5,"2","632.00",5,2,3,10,"New Customers"
"16071.0",44,"4","1076.80",4,3,3,10,"Loyal Customers"
"17979.0",35,"4","754.31",4,3,3,10,"Loyal Customers"
"15870.0",32,"4","862.61",4,3,3,10,"Loyal Customers"
"16797.0",393,"5","1827.77",2,4,4,10,"At Risk"
"16415.0",44,"3","719.44",4,3,3,10,"Loyal Customers"
"16445.0",33,"4","602.73",4,4,2,10,"Needs Attention"
"15146.0",164,"2","1327.16",3,3,4,10,"Loyal Customers"
"16345.0",44,"2","1198.74",4,3,3,10,"Loyal Customers"
"15835.0",44,"4","954.09",4,3,3,10,"Loyal Customers"
"12541.0",29,"3","841.18",4,3,3,10,"Loyal Customers"
"16903.0",29,"3","1062.28",4,3,3,10,"Loyal Customers"
"13601.0",45,"4","1185.14",4,3,3,10,"Loyal Customers"
"15656.0",45,"4","748.50",4,3,3,10,"Loyal Customers"
"17537.0",29,"2","897.62",4,3,3,10,"Loyal Customers"
"12733.0",234,"4","2424.02",2,4,4,10,"At Risk"
"12546.0",46,"2","1021.50",4,3,3,10,"Loyal Customers"
"14656.0",169,"5","814.65",3,4,3,10,"Loyal Customers"
"14139.0",46,"4","1086.80",4,3,3,10,"Loyal Customers"
"16204.0",23,"3","944.24",4,3,3,10,"Loyal Customers"
"15068.0",46,"4","1176.85",4,3,3,10,"Loyal Customers"
"16728.0",46,"4","1054.67",4,3,3,10,"Loyal Customers"
"16311.0",17,"2","616.26",5,2,3,10,"New Customers"
"18006.0",23,"4","997.86",4,3,3,10,"Loyal Customers"
"17423.0",46,"3","1118.95",4,3,3,10,"Loyal Customers"
"15413.0",691,"5","6798.72",1,4,5,10,"At Risk"
"18125.0",29,"4","1142.99",4,3,3,10,"Loyal Customers"
"15344.0",0,"3","563.94",5,3,2,10,"Needs Attention"
"15806.0",46,"3","784.58",4,3,3,10,"Loyal Customers"
"18246.0",23,"3","758.82",4,3,3,10,"Loyal Customers"
"16916.0",23,"4","1117.50",4,3,3,10,"Loyal Customers"
"16023.0",46,"3","719.81",4,3,3,10,"Loyal Customers"
"15801.0",46,"3","1063.95",4,3,3,10,"Loyal Customers"
"16197.0",469,"9","2016.71",1,5,4,10,"At Risk"
"12582.0",238,"4","1820.40",2,4,4,10,"At Risk"
"14997.0",46,"4","776.60",4,3,3,10,"Loyal Customers"
"18273.0",2,"4","357.00",5,3,2,10,"Needs Attention"
"14359.0",19,"3","912.18",4,3,3,10,"Loyal Customers"
"18217.0",29,"4","945.04",4,3,3,10,"Loyal Customers"
"13214.0",417,"7","3264.23",1,4,5,10,"At Risk"
"12465.0",17,"2","682.19",5,2,3,10,"New Customers"
"16276.0",176,"3","2629.39",3,3,4,10,"Loyal Customers"
"14320.0",206,"5","1346.75",2,4,4,10,"At Risk"
"15900.0",23,"4","900.40",4,3,3,10,"Loyal Customers"
"13918.0",49,"2","1212.84",4,3,3,10,"Loyal Customers"
"16124.0",317,"4","1772.49",2,4,4,10,"At Risk"
"16087.0",389,"5","1739.92",2,4,4,10,"At Risk"
"18127.0",19,"4","561.53",4,4,2,10,"Needs Attention"
"13531.0",205,"6","1738.52",2,4,4,10,"At Risk"
"12403.0",49,"2","947.36",4,3,3,10,"Loyal Customers"
"15238.0",29,"3","1071.99",4,3,3,10,"Loyal Customers"
"12827.0",5,"3","430.15",5,3,2,10,"Needs Attention"
"16163.0",232,"6","2849.58",2,4,4,10,"At Risk"
"17835.0",2,"3","350.64",5,3,2,10,"Needs Attention"
"16636.0",438,"4","3802.04",1,4,5,10,"At Risk"
"14037.0",176,"6","836.95",3,4,3,10,"Loyal Customers"
"14929.0",32,"2","836.69",4,3,3,10,"Loyal Customers"
"15269.0",23,"3","1225.36",4,3,3,10,"Loyal Customers"
"17198.0",23,"3","1213.88",4,3,3,10,"Loyal Customers"
"13245.0",50,"2","989.22",4,3,3,10,"Loyal Customers"
"13897.0",50,"3","1160.72",4,3,3,10,"Loyal Customers"
"14484.0",50,"4","1070.98",4,3,3,10,"Loyal Customers"
"17430.0",32,"4","735.17",4,3,3,10,"Loyal Customers"
"14851.0",23,"3","829.41",4,3,3,10,"Loyal Customers"
"14261.0",50,"2","1163.45",4,3,3,10,"Loyal Customers"
"15933.0",21,"3","1107.46",4,3,3,10,"Loyal Customers"
"14063.0",686,"7","9471.50",1,4,5,10,"At Risk"
"15614.0",437,"4","3147.36",1,4,5,10,"At Risk"
"12697.0",28,"3","757.59",4,3,3,10,"Loyal Customers"
"17653.0",36,"4","1207.56",4,3,3,10,"Loyal Customers"
"16461.0",177,"3","1609.22",3,3,4,10,"Loyal Customers"
"16846.0",50,"3","842.41",4,3,3,10,"Loyal Customers"
"15469.0",50,"3","874.25",4,3,3,10,"Loyal Customers"
"15013.0",487,"10","1641.30",1,5,4,10,"At Risk"
"16621.0",51,"4","813.48",4,3,3,10,"Loyal Customers"
"16336.0",420,"4","3517.69",1,4,5,10,"At Risk"
"12809.0",177,"3","1384.34",3,3,4,10,"Loyal Customers"
"17934.0",51,"3","1049.15",4,3,3,10,"Loyal Customers"
"15425.0",400,"4","1944.57",2,4,4,10,"At Risk"
"14273.0",51,"4","559.97",4,4,2,10,"Needs Attention"
"16730.0",52,"3","743.11",4,3,3,10,"Loyal Customers"
"15618.0",32,"4","776.85",4,3,3,10,"Loyal Customers"
